"time","persist_low","persist_high"
3.94,0.0194482147453854,0.674354056240444
3.95,0.0192547017753869,0.673680039248868
3.96,0.0190631142916116,0.673006695937386
3.97,0.0188734331351515,0.672334025632657
3.98,0.0186856393377328,0.67166202766201
3.99,0.0184997141198192,0.670990701353446
4,0.0183156388887342,0.670320046035639
4.01,0.0181333952368011,0.669650061037935
4.02,0.0179529649395028,0.668980745690347
4.03,0.0177743299536594,0.66831209932356
4.04,0.0175974724156234,0.667644121268929
4.05,0.0174223746394935,0.666976810858474
4.06,0.0172490191153463,0.666310167424886
4.07,0.0170773885074848,0.665644190301521
4.08,0.0169074656527053,0.664978878822402
4.09,0.0167392335585806,0.664314232322217
4.1,0.0165726754017613,0.663650250136319
4.11,0.0164077745262926,0.662986931600727
4.12,0.0162445144419499,0.662324276052122
4.13,0.0160828788225884,0.661662282827848
4.14,0.0159228515045117,0.661000951265913
4.15,0.0157644164848545,0.660340280704983
4.16,0.0156075579199828,0.659680270484389
4.17,0.0154522601239095,0.659020919944121
4.18,0.0152985075667255,0.658362228424827
4.19,0.015146284873047,0.657704195267817
4.2,0.0149955768204777,0.657046819815057
4.21,0.0148463683380868,0.656390101409171
4.22,0.0146986445049018,0.655734039393442
4.23,0.0145523905484161,0.655078633111806
4.24,0.0144075918431123,0.654423881908859
4.25,0.0142642339089993,0.653769785129847
4.26,0.014122302410164,0.653116342120676
4.27,0.0139817831533383,0.6524635522279
4.28,0.0138426620864795,0.651811414798732
4.29,0.0137049252973649,0.651159929181032
4.3,0.0135685590122009,0.650509094723317
4.31,0.0134335495942453,0.649858910774749
4.32,0.0132998835424438,0.649209376685147
4.33,0.0131675474900798,0.648560491804976
4.34,0.0130365282034377,0.647912255485351
4.35,0.0129068125804799,0.647264667078035
4.36,0.0127783876495358,0.64661772593544
4.37,0.0126512405680053,0.645971431410624
4.38,0.0125253586210744,0.645325782857295
4.39,0.0124007292204434,0.644680779629801
4.4,0.0122773399030684,0.644036421083141
4.41,0.0121551783299149,0.643392706572956
4.42,0.0120342322847238,0.642749635455531
4.43,0.0119144896727896,0.642107207087795
4.44,0.0117959385197516,0.64146542082732
4.45,0.0116785669703954,0.640824276032319
4.46,0.0115623632874685,0.640183772061647
4.47,0.0114473158505057,0.639543908274801
4.48,0.0113334131546674,0.638904684031916
4.49,0.0112206438095891,0.638266098693769
4.5,0.0111089965382423,0.637628151621773
4.51,0.0109984601758069,0.636990842177983
4.52,0.0108890236685544,0.636354169725087
4.53,0.0107806760727431,0.635718133626414
4.54,0.0106734065535229,0.635082733245928
4.55,0.0105672043838527,0.634447967948228
4.56,0.0104620589434268,0.633813837098549
4.57,0.0103579597176137,0.63318034006276
4.58,0.010254896296404,0.632547476207363
4.59,0.0101528583733698,0.631915244899496
4.6,0.0100518357446336,0.631283645506926
4.61,0.00995181830784842,0.630652677398054
4.62,0.00985279606118726,0.630022339941912
4.63,0.0097547591023429,0.629392632508163
4.64,0.00965769762753778,0.628763554467098
4.65,0.0095616019305435,0.628135105189641
4.66,0.00946646240171032,0.627507284047341
4.67,0.00937226952700606,0.626880090412377
4.68,0.00927901388706474,0.626253523657556
4.69,0.00918668615624466,0.625627583156311
4.7,0.00909527710169582,0.625002268282701
4.71,0.00900477758243656,0.624377578411411
4.72,0.00891517854843955,0.623753512917752
4.73,0.00882647103972672,0.623130071177658
4.74,0.00873864618547329,0.622507252567687
4.75,0.00865169520312063,0.62188505646502
4.76,0.00856560939749806,0.621263482247462
4.77,0.00848038015995326,0.620642529293437
4.78,0.00839599896749147,0.620022196981994
4.79,0.00831245738192312,0.619402484692799
4.8,0.00822974704902003,0.618783391806141
4.81,0.00814785969767998,0.618164917702926
4.82,0.00806678713909961,0.61754706176468
4.83,0.0079865212659555,0.616929823373547
4.84,0.00790705405159344,0.61631320191229
4.85,0.00782837754922577,0.615697196764285
4.86,0.00775048389113669,0.615081807313529
4.87,0.00767336528789549,0.614467032944631
4.88,0.00759701402757757,0.613852873042817
4.89,0.00752142247499327,0.613239326993927
4.9,0.00744658307092434,0.612626394184416
4.91,0.00737248833136801,0.61201407400135
4.92,0.00729913084678858,0.611402365832409
4.93,0.00722650328137646,0.610791269065884
4.94,0.00715459837231458,0.61018078309068
